column_0,src_aoi,dest_aoi,trips_total,devices_total,trips_2016Q1,trips_2016Q2,trips_2016Q3,trips_2016Q4,trips_2017Q1,trips_2017Q2,trips_2017Q3,trips_2017Q4,trips_2018Q1,trips_2018Q2,trips_2018Q3,trips_2018Q4,trips_2019Q1,trips_2019Q2,devices_2016Q1,devices_2016Q2,devices_2016Q3,devices_2016Q4,devices_2017Q1,devices_2017Q2,devices_2017Q3,devices_2017Q4,devices_2018Q1,devices_2018Q2,devices_2018Q3,devices_2018Q4,devices_2019Q1,devices_2019Q2,src_group,src_lat,src_lon,dest_group,dest_lat,dest_lon
797,coagris_cristalina,cooproeste_roda_velha,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Silo,-16.780835527436075,-47.633610890207166,Silo,-12.75003764443887,-45.940215817385166
798,coagris_cristalina,fazenda_santa_matilde,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Silo,-16.780835527436075,-47.633610890207166,Farm,-16.01127305604627,-47.12880413409528
799,coagris_cristalina,ideal_agronegocios,45,33,0,0,0,0,0,2,2,1,4,15,4,1,4,12,0,0,0,0,0,1,2,1,3,7,4,1,3,11,Silo,-16.780835527436075,-47.633610890207166,Silo,-16.776261976239606,-47.62586228755776
800,coagris_cristalina,port_teg_santos,7,7,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,Silo,-16.780835527436075,-47.633610890207166,Port,-23.972530772763722,-46.28479999756565
801,coapa_agroindustrial,abc_inco_porto_franco,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Silo,-9.014670778992686,-48.18014849131924,Processor,-6.457716829698047,-47.40404019513383
802,coapa_agroindustrial,bunge_porto_nacional,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Silo,-9.014670778992686,-48.18014849131924,Bunge,-10.67826636733225,-48.39236147806783
803,coapa_agroindustrial,cargill_campos_lindos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Silo,-9.014670778992686,-48.18014849131924,Cargill,-8.087188073403668,-46.660457381524154
804,coapa_agroindustrial,port_tegram_itaqui,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Silo,-9.014670778992686,-48.18014849131924,Port,-2.5678155893113224,-44.36412112327756
805,coapa_agroindustrial,vli_palmeirante_2,7,5,0,2,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,Silo,-9.014670778992686,-48.18014849131924,Rail,-8.069706192076906,-48.237972221167496
806,cooproeste_roda_velha,bunge_lem,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Silo,-12.75003764443887,-45.940215817385166,Bunge,-12.092048017480773,-45.81771347563055
807,cooproeste_roda_velha,bunge_roda_velha,13,12,0,0,0,0,0,0,0,0,0,3,4,2,3,1,0,0,0,0,0,0,0,0,0,3,3,2,3,1,Silo,-12.75003764443887,-45.940215817385166,Bunge,-12.764255981000648,-45.94349369011793
808,cooproeste_roda_velha,cargill_barreiras,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Silo,-12.75003764443887,-45.940215817385166,Cargill,-12.119007426839273,-45.09199184596753
809,cooproeste_roda_velha,cargill_roda_vehla,7,4,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Silo,-12.75003764443887,-45.940215817385166,Cargill,-12.761695705437361,-45.9509617281451
810,cooproeste_roda_velha,fazenda_celeiro_jaborandi,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Silo,-12.75003764443887,-45.940215817385166,Farm,-14.375531499328503,-45.54636364017829
811,cooproeste_roda_velha,fertipar_candeiras,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Silo,-12.75003764443887,-45.940215817385166,Farm,-12.712873817724457,-38.47439442397067
812,cooproeste_roda_velha,franor_fazenda_sao_luis,5,4,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,Silo,-12.75003764443887,-45.940215817385166,Farm,-12.924557077577175,-45.728155297006616
813,cooproeste_roda_velha,horita_fazenda_acalanto,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Silo,-12.75003764443887,-45.940215817385166,Horita,-12.962347499947446,-45.98152101910348
814,cooproeste_roda_velha,horita_fazenda_querubim,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Silo,-12.75003764443887,-45.940215817385166,Horita,-12.770338789448683,-46.031524511274675
815,cooproeste_roda_velha,horita_fazenda_ventura,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,Silo,-12.75003764443887,-45.940215817385166,Horita,-13.136117198477445,-46.16290603306804
816,cooproeste_roda_velha,mauricea_alimentos_lem_1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Silo,-12.75003764443887,-45.940215817385166,Processor,-12.104129469207423,-45.873340857532334
817,cooproeste_roda_velha,mauricea_alimentos_lem_2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Silo,-12.75003764443887,-45.940215817385166,Processor,-12.11667277329439,-45.87163328690631
818,cooproeste_roda_velha,port_cotegipe,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Silo,-12.75003764443887,-45.940215817385166,Port,-12.789990064463964,-38.475345685344294
819,cooproeste_roda_velha,slc_fazenda_palmares,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Silo,-12.75003764443887,-45.940215817385166,SLC Agricola,-11.67320397041146,-46.061597891925054
820,cooproeste_roda_velha,slc_fazenda_panorama,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Silo,-12.75003764443887,-45.940215817385166,SLC Agricola,-13.407856863662431,-46.09643970983853
821,cooproeste_roda_velha,unnamed_farm_001,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Silo,-12.75003764443887,-45.940215817385166,Farm,-12.634220245623608,-46.1533396056685
822,cooproeste_roda_velha,unnamed_farm_022,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Silo,-12.75003764443887,-45.940215817385166,Farm,-12.518218499789677,-46.15623204237453
823,fazenda_agronol,alz_correntina,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.954350602784572,-45.731066535724906,ALZ,-13.514436413431941,-46.100325311331126
824,fazenda_agronol,bunge_lem,5,5,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,3,Farm,-11.954350602784572,-45.731066535724906,Bunge,-12.092048017480773,-45.81771347563055
825,fazenda_agronol,bunge_ouro_verde,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.954350602784572,-45.731066535724906,Bunge,-11.534944020048753,-45.92098031028604
826,fazenda_agronol,cargill_barreiras,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Farm,-11.954350602784572,-45.731066535724906,Cargill,-12.119007426839273,-45.09199184596753
827,fazenda_agronol,fazenda_dom_laurindo,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Farm,-11.954350602784572,-45.731066535724906,Farm,-12.086187441300767,-45.83708768308542
828,fazenda_agronol,fazenda_santana,4,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Farm,-11.954350602784572,-45.731066535724906,Farm,-11.674450176414853,-45.72150118852054
829,fazenda_agronol,loureiro_agro,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Farm,-11.954350602784572,-45.731066535724906,Farm,-12.037279413271516,-45.97850755074823
830,fazenda_agronol,mauricea_alimentos_lem_1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farm,-11.954350602784572,-45.731066535724906,Processor,-12.104129469207423,-45.873340857532334
831,fazenda_agronol,mauricea_alimentos_lem_2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Farm,-11.954350602784572,-45.731066535724906,Processor,-12.11667277329439,-45.87163328690631
832,fazenda_agronol,port_cotegipe,5,5,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,Farm,-11.954350602784572,-45.731066535724906,Port,-12.789990064463964,-38.475345685344294
833,fazenda_agronol,unnamed_farm_053,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-11.954350602784572,-45.731066535724906,Farm,-10.562056035487178,-45.501538315678395
834,fazenda_alvorada,bunge_lem,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,Farm,-11.979299964407545,-46.02584222823693,Bunge,-12.092048017480773,-45.81771347563055
835,fazenda_alvorada,fazenda_chapadao,12,8,0,0,0,0,0,0,0,1,0,0,1,2,6,2,0,0,0,0,0,0,0,1,0,0,1,2,2,2,Farm,-11.979299964407545,-46.02584222823693,Farm,-11.97726507789523,-46.21224204211176
836,fazenda_alvorada,fazenda_friere_matriz,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.979299964407545,-46.02584222823693,Farm,-11.540255585337281,-46.14278560155947
837,fazenda_alvorada,loureiro_agro,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-11.979299964407545,-46.02584222823693,Farm,-12.037279413271516,-45.97850755074823
838,fazenda_autralia,alz_coaceral,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.366411263158204,-46.16927578815194,ALZ,-10.56947881320294,-45.616555755055316
839,fazenda_autralia,alz_correntina,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.366411263158204,-46.16927578815194,ALZ,-13.514436413431941,-46.100325311331126
840,fazenda_autralia,bunge_bom_jesus,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.366411263158204,-46.16927578815194,Bunge,-9.278470271396909,-44.87886371113679
841,fazenda_autralia,bunge_garganta,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.366411263158204,-46.16927578815194,Bunge,-11.01867014738195,-46.27272260439458
842,fazenda_autralia,bunge_lem,5,5,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,Farm,-11.366411263158204,-46.16927578815194,Bunge,-12.092048017480773,-45.81771347563055
843,fazenda_autralia,bunge_silo_ouro_verde,18,16,0,0,0,0,0,0,0,1,1,10,0,1,3,2,0,0,0,0,0,0,0,1,1,8,0,1,3,2,Farm,-11.366411263158204,-46.16927578815194,Bunge,-11.569615400974012,-46.00380224780701
844,fazenda_autralia,cargill_barreiras,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Farm,-11.366411263158204,-46.16927578815194,Cargill,-12.119007426839273,-45.09199184596753
845,fazenda_autralia,cargill_coaceral,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Farm,-11.366411263158204,-46.16927578815194,Cargill,-10.563250890430195,-45.656194044585526
846,fazenda_autralia,cargill_ouro_verde,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Farm,-11.366411263158204,-46.16927578815194,Cargill,-11.535478325010438,-45.90083123987134
847,fazenda_autralia,cargill_roda_vehla,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Farm,-11.366411263158204,-46.16927578815194,Cargill,-12.761695705437361,-45.9509617281451
848,fazenda_autralia,fazenda_alvorada,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.366411263158204,-46.16927578815194,Farm,-11.979299964407545,-46.02584222823693
849,fazenda_autralia,fazenda_barcelona_ouro_verde,4,4,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,Farm,-11.366411263158204,-46.16927578815194,Farm,-11.594322195059112,-46.02040445153415
850,fazenda_autralia,fazenda_celeiro_jaborandi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.366411263158204,-46.16927578815194,Farm,-14.375531499328503,-45.54636364017829
851,fazenda_autralia,fazenda_friere_matriz,6,4,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,Farm,-11.366411263158204,-46.16927578815194,Farm,-11.540255585337281,-46.14278560155947
852,fazenda_autralia,fazenda_lg_ouro_verde,5,4,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,2,Farm,-11.366411263158204,-46.16927578815194,Farm,-11.588150372954896,-46.01805624332325
853,fazenda_autralia,fazenda_nossa_sra_aparecida,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.366411263158204,-46.16927578815194,Farm,-11.032415135765406,-46.111095746577156
854,fazenda_autralia,fazenda_sao_francisco_sede,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Farm,-11.366411263158204,-46.16927578815194,Farm,-11.677490073852098,-45.51623048706588
855,fazenda_autralia,fazenda_triunfo,4,3,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Farm,-11.366411263158204,-46.16927578815194,Farm,-11.459930485415171,-45.6156866089245
856,fazenda_autralia,franor_fazenda_sao_luis,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-11.366411263158204,-46.16927578815194,Farm,-12.924557077577175,-45.728155297006616
857,fazenda_autralia,horita_fazenda_acalanto,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Farm,-11.366411263158204,-46.16927578815194,Horita,-12.962347499947446,-45.98152101910348
858,fazenda_autralia,horita_fazenda_centuria,34,24,0,0,0,0,0,0,3,0,1,7,4,7,5,7,0,0,0,0,0,0,1,0,1,7,4,5,3,3,Farm,-11.366411263158204,-46.16927578815194,Horita,-11.232942642085195,-46.045196579126795
859,fazenda_autralia,horita_fazenda_querubim,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Farm,-11.366411263158204,-46.16927578815194,Horita,-12.770338789448683,-46.031524511274675
860,fazenda_autralia,horita_fazenda_sagarana,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Farm,-11.366411263158204,-46.16927578815194,Horita,-13.76104633724111,-46.162928314815275
861,fazenda_autralia,horita_fazenda_ventura,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Farm,-11.366411263158204,-46.16927578815194,Horita,-13.136117198477445,-46.16290603306804
862,fazenda_autralia,novaagri_lem,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.366411263158204,-46.16927578815194,Silo,-12.11074253040846,-45.92270406753642
863,fazenda_autralia,port_cotegipe,15,14,0,0,0,0,1,0,0,0,0,3,1,2,5,3,0,0,0,0,1,0,0,0,0,3,1,2,4,3,Farm,-11.366411263158204,-46.16927578815194,Port,-12.789990064463964,-38.475345685344294
864,fazenda_autralia,slc_fazenda_palmares,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Farm,-11.366411263158204,-46.16927578815194,SLC Agricola,-11.67320397041146,-46.061597891925054
865,fazenda_autralia,unnamed_farm_020,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.366411263158204,-46.16927578815194,Farm,-10.989020094825538,-45.76174535547735
866,fazenda_autralia,unnamed_farm_022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.366411263158204,-46.16927578815194,Farm,-12.518218499789677,-46.15623204237453
867,fazenda_autralia,unnamed_farm_024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.366411263158204,-46.16927578815194,Farm,-11.41739096681253,-45.821007277415816
868,fazenda_autralia,unnamed_farm_025,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-11.366411263158204,-46.16927578815194,Farm,-11.414358059094445,-45.82099800610839
869,fazenda_autralia,vli_porto_nacional,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Farm,-11.366411263158204,-46.16927578815194,Rail,-10.228910655239533,-48.559928055375714
870,fazenda_barcelona_ouro_verde,alz_lem,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,Farm,-11.594322195059112,-46.02040445153415,ALZ,-12.105648435253842,-45.92666704751776
871,fazenda_barcelona_ouro_verde,bunge_coaceral,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Farm,-11.594322195059112,-46.02040445153415,Bunge,-10.557504018190185,-45.605890263759775
872,fazenda_barcelona_ouro_verde,bunge_lem,9,9,0,0,0,0,0,0,0,1,1,4,2,0,0,1,0,0,0,0,0,0,0,1,1,4,2,0,0,1,Farm,-11.594322195059112,-46.02040445153415,Bunge,-12.092048017480773,-45.81771347563055
873,fazenda_barcelona_ouro_verde,bunge_ouro_verde,7,5,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,Farm,-11.594322195059112,-46.02040445153415,Bunge,-11.534944020048753,-45.92098031028604
874,fazenda_barcelona_ouro_verde,bunge_roda_velha,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Farm,-11.594322195059112,-46.02040445153415,Bunge,-12.764255981000648,-45.94349369011793
875,fazenda_barcelona_ouro_verde,bunge_silo_ouro_verde,78,35,0,0,0,0,0,0,0,4,0,24,4,8,33,5,0,0,0,0,0,0,0,3,0,16,3,5,5,3,Farm,-11.594322195059112,-46.02040445153415,Bunge,-11.569615400974012,-46.00380224780701
876,fazenda_barcelona_ouro_verde,cargill_estrondo,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.594322195059112,-46.02040445153415,Cargill,-11.499290775797174,-46.30263780993221
877,fazenda_barcelona_ouro_verde,cargill_ouro_verde,5,5,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,Farm,-11.594322195059112,-46.02040445153415,Cargill,-11.535478325010438,-45.90083123987134
878,fazenda_barcelona_ouro_verde,fazenda_autralia,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-11.366411263158204,-46.16927578815194
879,fazenda_barcelona_ouro_verde,fazenda_celeiro_piaui,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-9.399037838377366,-45.12093876181212
880,fazenda_barcelona_ouro_verde,fazenda_friere_matriz,5,5,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-11.540255585337281,-46.14278560155947
881,fazenda_barcelona_ouro_verde,fazenda_lg_ouro_verde,170,35,1,0,0,1,1,0,4,27,40,50,20,4,6,16,1,0,0,1,1,0,3,3,3,9,4,3,4,3,Farm,-11.594322195059112,-46.02040445153415,Farm,-11.588150372954896,-46.01805624332325
882,fazenda_barcelona_ouro_verde,fazenda_santa_maria,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-10.9719650160018,-46.26712684547938
883,fazenda_barcelona_ouro_verde,fazenda_sao_francisco_sede,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-11.594322195059112,-46.02040445153415,Farm,-11.677490073852098,-45.51623048706588
884,fazenda_barcelona_ouro_verde,fazenda_sao_luis_riachao_das_neves,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-11.649957898188838,-45.796851499824
885,fazenda_barcelona_ouro_verde,fazenda_triunfo,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-11.459930485415171,-45.6156866089245
886,fazenda_barcelona_ouro_verde,fertipar_candeiras,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-12.712873817724457,-38.47439442397067
887,fazenda_barcelona_ouro_verde,franor_fazenda_sao_luis,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-12.924557077577175,-45.728155297006616
888,fazenda_barcelona_ouro_verde,horita_fazenda_acalanto,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.594322195059112,-46.02040445153415,Horita,-12.962347499947446,-45.98152101910348
889,fazenda_barcelona_ouro_verde,horita_fazenda_querubim,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.594322195059112,-46.02040445153415,Horita,-12.770338789448683,-46.031524511274675
890,fazenda_barcelona_ouro_verde,port_cotegipe,3,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,Farm,-11.594322195059112,-46.02040445153415,Port,-12.789990064463964,-38.475345685344294
891,fazenda_barcelona_ouro_verde,slc_fazenda_palmares,17,13,0,0,0,0,0,0,0,1,1,1,1,1,6,6,0,0,0,0,0,0,0,1,1,1,1,1,3,5,Farm,-11.594322195059112,-46.02040445153415,SLC Agricola,-11.67320397041146,-46.061597891925054
892,fazenda_barcelona_ouro_verde,unnamed_farm_002,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-11.5273992702501,-46.07204642394317
893,fazenda_barcelona_ouro_verde,unnamed_farm_024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-11.41739096681253,-45.821007277415816
894,fazenda_barcelona_ouro_verde,unnamed_farm_027,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-11.594322195059112,-46.02040445153415,Farm,-10.76148455855798,-45.66348972215333
895,fazenda_barcelona_ouro_verde,unnamed_farm_042,5,4,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,Farm,-11.594322195059112,-46.02040445153415,Farm,-10.303890561159909,-45.79920567280835
896,fazenda_barcelona_ouro_verde,yara_candeias,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-11.594322195059112,-46.02040445153415,Fertiliser/Seed,-12.711716619452897,-38.483913005924286
897,fazenda_bela_vista,alz_correntina,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Farm,-13.645125846787902,-46.17099264871871,ALZ,-13.514436413431941,-46.100325311331126
898,fazenda_bela_vista,apa_nrv_clearing,4,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Farm,-13.645125846787902,-46.17099264871871,National Park,-14.242196551615221,-46.189964464556525
899,fazenda_bela_vista,cargill_roda_vehla,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Farm,-13.645125846787902,-46.17099264871871,Cargill,-12.761695705437361,-45.9509617281451
900,fazenda_bela_vista,fazenda_delta,9,9,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,Farm,-13.645125846787902,-46.17099264871871,Farm,-13.779590692580546,-45.969147130044725
901,fazenda_bela_vista,fazenda_dileta,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Farm,-13.645125846787902,-46.17099264871871,Farm,-14.315848459651333,-45.49322256803524
902,fazenda_bela_vista,fazenda_grato,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Farm,-13.645125846787902,-46.17099264871871,Farm,-13.268636338306667,-45.94006401060431
