airline,airline_id,src,src_id,dst,dst_id,stops,equipment,lon_f,lat_f,lon_t,lat_t
DL,"2009",ATL,"3682",BOG,"2709","0",73W,"-84.428101","33.6367","-74.1469","4.70159"
DL,"2009",ATL,"3682",BON,"2896","0","757","-84.428101","33.6367","-68.268501","12.131"
DL,"2009",ATL,"3682",BOS,"3448","0",M90 757 320 738 M88  319,"-84.428101","33.6367","-71.005203","42.3643"
DL,"2009",ATL,"3682",BQK,"5725","0",CRJ,"-84.428101","33.6367","-81.466499","31.258801"
DL,"2009",ATL,"3682",BRU,"302","0",76W,"-84.428101","33.6367","4.48444","50.901402"
DL,"2009",ATL,"3682",BSB,"2531","0","752","-84.428101","33.6367","-47.920834","-15.869167"
DL,"2009",ATL,"3682",BTR,"3846","0","319","-84.428101","33.6367","-91.149597","30.533199"
DL,"2009",ATL,"3682",BTV,"3711","0",CR9,"-84.428101","33.6367","-73.153297","44.471901"
DL,"2009",ATL,"3682",BUF,"3820","0",M90 M88,"-84.428101","33.6367","-78.732201","42.940498"
DL,"2009",ATL,"3682",BWI,"3849","0",M88 M90 757 320 73W,"-84.428101","33.6367","-76.668297","39.1754"
DL,"2009",ATL,"3682",BZE,"1957","0",319 M88,"-84.428101","33.6367","-88.308197","17.539101"
DL,"2009",ATL,"3682",CAE,"3561","0",717 M88 319,"-84.428101","33.6367","-81.119499","33.938801"
DL,"2009",ATL,"3682",CCS,"2851","0","757","-84.428101","33.6367","-66.991222","10.601194"
DL,"2009",ATL,"3682",CDG,"1382","0",76W,"-84.428101","33.6367","2.55","49.012798"
DL,"2009",ATL,"3682",CHA,"3578","0",M88,"-84.428101","33.6367","-85.203796","35.035301"
DL,"2009",ATL,"3682",CHO,"4015","0",CRJ,"-84.428101","33.6367","-78.452904","38.138599"
DL,"2009",ATL,"3682",CHS,"3806","0",319 320 M88 73W 717,"-84.428101","33.6367","-80.040497","32.898602"
DL,"2009",ATL,"3682",CID,"4043","0",CR9 CRJ,"-84.428101","33.6367","-91.7108","41.884701"
DL,"2009",ATL,"3682",CLE,"3486","0",717 M88 ,"-84.428101","33.6367","-81.8498","41.411701"
DL,"2009",ATL,"3682",CLT,"3876","0",M90 M88 319,"-84.428101","33.6367","-80.9431","35.214001"
DL,"2009",ATL,"3682",COS,"3819","0","738","-84.428101","33.6367","-104.700996","38.805801"
DL,"2009",ATL,"3682",CRW,"4285","0","319","-84.428101","33.6367","-81.593201","38.3731"
DL,"2009",ATL,"3682",CSG,"4255","0",CRJ,"-84.428101","33.6367","-84.938904","32.5163"
DL,"2009",ATL,"3682",CVG,"3488","0",M88 738 320  319,"-84.428101","33.6367","-84.667801","39.048801"
DL,"2009",ATL,"3682",CZM,"1800","0",319 M88,"-84.428101","33.6367","-86.925598","20.5224"
DL,"2009",ATL,"3682",DAB,"3950","0",M90 757 M88,"-84.428101","33.6367","-81.058098","29.179899"
DL,"2009",ATL,"3682",DAL,"3502","0",CRJ,"-84.428101","33.6367","-96.851799","32.847099"
DL,"2009",ATL,"3682",DFW,"3670","0",M88 319 738,"-84.428101","33.6367","-97.038002","32.896801"
DL,"2009",ATL,"3682",DHN,"3739","0",CRJ,"-84.428101","33.6367","-85.4496","31.321301"
DL,"2009",ATL,"3682",DSM,"3729","0",M88,"-84.428101","33.6367","-93.663101","41.534"
DL,"2009",ATL,"3682",DUB,"599","0",76W,"-84.428101","33.6367","-6.27007","53.421299"
DL,"2009",ATL,"3682",DUS,"345","0",76W,"-84.428101","33.6367","6.76678","51.289501"
DL,"2009",ATL,"3682",DXB,"2188","0",77L,"-84.428101","33.6367","55.364399","25.2528"
DL,"2009",ATL,"3682",ECP,"7669","0",717 M88,"-84.428101","33.6367","-85.795414","30.357106"
DL,"2009",ATL,"3682",ELP,"3559","0",M88,"-84.428101","33.6367","-106.377998","31.807199"
DL,"2009",ATL,"3682",EVV,"4018","0",CRJ,"-84.428101","33.6367","-87.532402","38.036999"
DL,"2009",ATL,"3682",EWN,"3730","0",CRJ,"-84.428101","33.6367","-77.0429","35.073002"
DL,"2009",ATL,"3682",EWR,"3494","0",717 319,"-84.428101","33.6367","-74.168701","40.692501"
DL,"2009",ATL,"3682",EYW,"3875","0",73W,"-84.428101","33.6367","-81.759598","24.556101"
DL,"2009",ATL,"3682",EZE,"3988","0",76W,"-84.428101","33.6367","-58.5358","-34.8222"
DL,"2009",ATL,"3682",FAR,"4292","0",CR9,"-84.428101","33.6367","-96.815804","46.9207"
DL,"2009",ATL,"3682",FAY,"5738","0",73W,"-84.428101","33.6367","-78.880302","34.991199"
DL,"2009",ATL,"3682",FCO,"1555","0","333","-84.428101","33.6367","12.238889","41.800278"
DL,"2009",ATL,"3682",FNT,"4089","0",M88,"-84.428101","33.6367","-83.743599","42.965401"
DL,"2009",ATL,"3682",FPO,"1948","0",M88,"-84.428101","33.6367","-78.695602","26.558701"
DL,"2009",ATL,"3682",FRA,"340","0","764","-84.428101","33.6367","8.570556","50.033333"
DL,"2009",ATL,"3682",FSD,"4009","0",CR7,"-84.428101","33.6367","-96.741898","43.582001"
DL,"2009",ATL,"3682",FSM,"3437","0",CRJ,"-84.428101","33.6367","-94.367401","35.336601"
DL,"2009",ATL,"3682",FWA,"4041","0",CRJ,"-84.428101","33.6367","-85.195099","40.9785"
DL,"2009",ATL,"3682",GCM,"1926","0",M88,"-84.428101","33.6367","-81.357697","19.292801"
DL,"2009",ATL,"3682",GDL,"1804","0","320","-84.428101","33.6367","-103.310997","20.521799"
DL,"2009",ATL,"3682",GGT,"1941","0",CR9,"-84.428101","33.6367","-75.877998","23.562599"
DL,"2009",ATL,"3682",GIG,"2560","0","764","-84.428101","33.6367","-43.250557","-22.809999"
DL,"2009",ATL,"3682",GNV,"3472","0","717","-84.428101","33.6367","-82.271797","29.6901"
DL,"2009",ATL,"3682",GPT,"4038","0",M88,"-84.428101","33.6367","-89.070099","30.407301"
DL,"2009",ATL,"3682",GRB,"3653","0",CR9 CR7,"-84.428101","33.6367","-88.129601","44.4851"
DL,"2009",ATL,"3682",GRK,"3775","0",CR7 CR9,"-84.428101","33.6367","-97.828903","31.0672"
DL,"2009",ATL,"3682",GRR,"3685","0",717 M88 320 319,"-84.428101","33.6367","-85.522797","42.880798"
DL,"2009",ATL,"3682",GRU,"2564","0",76W,"-84.428101","33.6367","-46.473057","-23.435556"
DL,"2009",ATL,"3682",GSO,"4008","0",M88 73H 320 738  319,"-84.428101","33.6367","-79.937302","36.097801"
DL,"2009",ATL,"3682",GSP,"4034","0",M88 319 717,"-84.428101","33.6367","-82.218903","34.895699"
DL,"2009",ATL,"3682",GTR,"4273","0",CRJ,"-84.428101","33.6367","-88.5914","33.450298"
DL,"2009",ATL,"3682",GUA,"1767","0","757","-84.428101","33.6367","-90.527496","14.5833"
DL,"2009",ATL,"3682",HNL,"3728","0","333","-84.428101","33.6367","-157.924228","21.32062"
DL,"2009",ATL,"3682",HPN,"3589","0",CR7 CR9,"-84.428101","33.6367","-73.707603","41.067001"
DL,"2009",ATL,"3682",HSV,"4113","0",M88 717,"-84.428101","33.6367","-86.775101","34.637199"
DL,"2009",ATL,"3682",IAD,"3714","0",M88 320 319 717,"-84.428101","33.6367","-77.455803","38.9445"
DL,"2009",ATL,"3682",IAH,"3550","0",M88 717 320 319,"-84.428101","33.6367","-95.3414","29.9844"
DL,"2009",ATL,"3682",ICN,"3930","0",77W,"-84.428101","33.6367","126.450996","37.469101"
DL,"2009",ATL,"3682",ICT,"3457","0",M88,"-84.428101","33.6367","-97.433098","37.649899"
DL,"2009",ATL,"3682",ILM,"3845","0","319","-84.428101","33.6367","-77.902603","34.270599"
DL,"2009",ATL,"3682",JAN,"3580","0",717 M88,"-84.428101","33.6367","-90.075897","32.311199"
DL,"2009",ATL,"3682",JFK,"3797","0",319 752 738 M88 73H ,"-84.428101","33.6367","-73.7789","40.639801"
DL,"2009",ATL,"3682",JNB,"813","0",77L,"-84.428101","33.6367","28.246","-26.1392"
DL,"2009",ATL,"3682",KIN,"1779","0","319","-84.428101","33.6367","-76.787498","17.935699"
DL,"2009",ATL,"3682",LAN,"3544","0",CRJ,"-84.428101","33.6367","-84.587402","42.778702"
DL,"2009",ATL,"3682",LAX,"3484","0",757 76W 763 739,"-84.428101","33.6367","-118.407997","33.942501"
DL,"2009",ATL,"3682",LEX,"4017","0",M88 717,"-84.428101","33.6367","-84.605904","38.036499"
DL,"2009",ATL,"3682",LFT,"3493","0",CRJ,"-84.428101","33.6367","-91.987602","30.205299"
DL,"2009",ATL,"3682",LIM,"2789","0",76W,"-84.428101","33.6367","-77.114305","-12.0219"
DL,"2009",ATL,"3682",LIR,"1881","0",738 757,"-84.428101","33.6367","-85.544403","10.5933"
DL,"2009",ATL,"3682",LIT,"3660","0",M88 319,"-84.428101","33.6367","-92.224297","34.729401"
DL,"2009",ATL,"3682",LOS,"273","0",76W,"-84.428101","33.6367","3.32116","6.57737"
DL,"2009",ATL,"3682",MAD,"1229","0","764","-84.428101","33.6367","-3.56264","40.471926"
DL,"2009",ATL,"3682",MAN,"478","0",76W,"-84.428101","33.6367","-2.27495","53.353699"
DL,"2009",ATL,"3682",MBS,"4128","0",CRJ,"-84.428101","33.6367","-84.079597","43.532902"
DL,"2009",ATL,"3682",MDT,"3542","0",M88,"-84.428101","33.6367","-76.763397","40.193501"
DL,"2009",ATL,"3682",MEM,"3473","0",M88 320 319,"-84.428101","33.6367","-89.9767","35.0424"
DL,"2009",ATL,"3682",MEX,"1824","0",73W 738 73H,"-84.428101","33.6367","-99.072098","19.4363"
DL,"2009",ATL,"3682",MGA,"1863","0",319 320,"-84.428101","33.6367","-86.168198","12.1415"
DL,"2009",ATL,"3682",MGM,"4115","0",CRJ,"-84.428101","33.6367","-86.393997","32.300598"
DL,"2009",ATL,"3682",MHT,"4011","0","320","-84.428101","33.6367","-71.435699","42.932598"
DL,"2009",ATL,"3682",MLB,"3671","0",M88,"-84.428101","33.6367","-80.645302","28.1028"
DL,"2009",ATL,"3682",MLI,"4072","0",CR9 CR7,"-84.428101","33.6367","-90.5075","41.448502"
DL,"2009",ATL,"3682",MLU,"3732","0",CRJ,"-84.428101","33.6367","-92.037697","32.510899"
DL,"2009",ATL,"3682",MOB,"3782","0",717 319,"-84.428101","33.6367","-88.242798","30.6912"
DL,"2009",ATL,"3682",MSN,"3459","0",320 73W,"-84.428101","33.6367","-89.337502","43.1399"
DL,"2009",ATL,"3682",MTY,"1825","0",CR9,"-84.428101","33.6367","-100.107002","25.7785"
DL,"2009",ATL,"3682",MUC,"346","0","764","-84.428101","33.6367","11.7861","48.353802"
DL,"2009",ATL,"3682",MYR,"3515","0",717 M88 319,"-84.428101","33.6367","-78.928299","33.679699"
DL,"2009",ATL,"3682",NRT,"2279","0","744","-84.428101","33.6367","140.386002","35.764702"
DL,"2009",ATL,"3682",OAJ,"4386","0",CRJ CR9,"-84.428101","33.6367","-77.612099","34.829201"
DL,"2009",ATL,"3682",OMA,"3454","0",M88 M90,"-84.428101","33.6367","-95.894096","41.3032"
DL,"2009",ATL,"3682",PAP,"1897","0","320","-84.428101","33.6367","-72.292503","18.58"
DL,"2009",ATL,"3682",PDX,"3720","0",739 73H 738,"-84.428101","33.6367","-122.598","45.588699"
DL,"2009",ATL,"3682",PHF,"3633","0",CRJ,"-84.428101","33.6367","-76.492996","37.131901"
DL,"2009",ATL,"3682",PIA,"4046","0",CRJ,"-84.428101","33.6367","-89.693298","40.6642"
DL,"2009",ATL,"3682",PLS,"1754","0",73W M88,"-84.428101","33.6367","-72.2659","21.7736"
DL,"2009",ATL,"3682",PNS,"3564","0",M90 717,"-84.428101","33.6367","-87.1866","30.4734"
DL,"2009",ATL,"3682",PTY,"1871","0","738","-84.428101","33.6367","-79.383499","9.07136"
DL,"2009",ATL,"3682",PVD,"3641","0",M88,"-84.428101","33.6367","-71.420403","41.732601"
DL,"2009",ATL,"3682",PVR,"1836","0","757","-84.428101","33.6367","-105.253998","20.680099"
DL,"2009",ATL,"3682",PWM,"3862","0",M88,"-84.428101","33.6367","-70.309303","43.646198"
DL,"2009",ATL,"3682",ROA,"4016","0","319","-84.428101","33.6367","-79.975403","37.3255"
DL,"2009",ATL,"3682",ROC,"3622","0",M88 M90,"-84.428101","33.6367","-77.672401","43.1189"
DL,"2009",ATL,"3682",RTB,"1774","0","738","-84.428101","33.6367","-86.523003","16.316799"
DL,"2009",ATL,"3682",SAL,"1892","0",319 320,"-84.428101","33.6367","-89.055702","13.4409"
DL,"2009",ATL,"3682",SAP,"1772","0",319 320,"-84.428101","33.6367","-87.923599","15.4526"
DL,"2009",ATL,"3682",SAV,"3613","0",M88 717 319,"-84.428101","33.6367","-81.202103","32.127602"
DL,"2009",ATL,"3682",SBN,"4359","0",CRJ,"-84.428101","33.6367","-86.317299","41.708698"
DL,"2009",ATL,"3682",SCL,"2650","0",76W,"-84.428101","33.6367","-70.785797","-33.393002"
DL,"2009",ATL,"3682",SDQ,"1762","0",73H,"-84.428101","33.6367","-69.6689","18.429701"
DL,"2009",ATL,"3682",SEA,"3577","0",76W 763 739 757 738,"-84.428101","33.6367","-122.308998","47.449001"
DL,"2009",ATL,"3682",SGF,"4348","0",CRJ CR9,"-84.428101","33.6367","-93.388603","37.245701"
DL,"2009",ATL,"3682",SHV,"3609","0",CRJ,"-84.428101","33.6367","-93.8256","32.446602"
DL,"2009",ATL,"3682",SJC,"3748","0","738","-84.428101","33.6367","-121.929001","37.362598"
DL,"2009",ATL,"3682",SJD,"1840","0",73W 738,"-84.428101","33.6367","-109.721001","23.1518"
DL,"2009",ATL,"3682",SJO,"1885","0",757 738 73H,"-84.428101","33.6367","-84.208801","9.99386"
DL,"2009",ATL,"3682",SLC,"3536","0",763 757 320,"-84.428101","33.6367","-111.977997","40.788399"
DL,"2009",ATL,"3682",SMF,"3817","0","757","-84.428101","33.6367","-121.591003","38.6954"
DL,"2009",ATL,"3682",SNA,"3867","0","757","-84.428101","33.6367","-117.867996","33.675701"
DL,"2009",ATL,"3682",SRQ,"4067","0",M90 757,"-84.428101","33.6367","-82.554398","27.395399"
DL,"2009",ATL,"3682",STR,"350","0",76W,"-84.428101","33.6367","9.22196","48.689899"
DL,"2009",ATL,"3682",STT,"2883","0","757","-84.428101","33.6367","-64.973396","18.337299"
DL,"2009",ATL,"3682",SXM,"2899","0","757","-84.428101","33.6367","-63.108898","18.041"
DL,"2009",ATL,"3682",SYR,"3745","0",M88,"-84.428101","33.6367","-76.1063","43.111198"
DL,"2009",ATL,"3682",TGU,"1776","0",73W,"-84.428101","33.6367","-87.217201","14.0609"
DL,"2009",ATL,"3682",TLH,"3698","0",319 M88 717,"-84.428101","33.6367","-84.350304","30.3965"
DL,"2009",ATL,"3682",TRI,"4116","0","319","-84.428101","33.6367","-82.407401","36.475201"
DL,"2009",ATL,"3682",TUL,"3855","0",M88,"-84.428101","33.6367","-95.8881","36.198399"
DL,"2009",ATL,"3682",TUS,"3636","0",M90,"-84.428101","33.6367","-110.941002","32.1161"
DL,"2009",ATL,"3682",TYS,"3676","0","717","-84.428101","33.6367","-83.994003","35.811001"
DL,"2009",ATL,"3682",UIO,"2688","0",73W,"-84.428101","33.6367","-78.3575","-0.129167"
DL,"2009",ATL,"3682",UVF,"2894","0",738 73H 757,"-84.428101","33.6367","-60.952599","13.7332"
DL,"2009",ATL,"3682",VLD,"5776","0",CRJ,"-84.428101","33.6367","-83.276703","30.782499"
DL,"2009",ATL,"3682",VPS,"3873","0",717 319 M88,"-84.428101","33.6367","-86.525398","30.4832"
DL,"2009",ATL,"3682",XNA,"4356","0","717","-84.428101","33.6367","-94.306801","36.281898"
DL,"2009",ATL,"3682",YUL,"146","0",CR9 CR7,"-84.428101","33.6367","-73.740799","45.4706"
DL,"2009",ATL,"3682",YYZ,"193","0",CR7 CR9,"-84.428101","33.6367","-79.6306","43.6772"
DL,"2009",ATL,"3682",ZRH,"1678","0",76W,"-84.428101","33.6367","8.54917","47.464699"
DL,"2009",ATW,"4047",ATL,"3682","0",CR7 CR9,"-88.519096","44.258099","-84.428101","33.6367"
DL,"2009",ATW,"4047",DTW,"3645","0",CRJ,"-88.519096","44.258099","-83.353401","42.212399"
DL,"2009",ATW,"4047",MSP,"3858","0",CRJ CR9,"-88.519096","44.258099","-93.221802","44.882"
DL,"2009",AUA,"2895",ATL,"3682","0",738 757,"-70.015198","12.5014","-84.428101","33.6367"
DL,"2009",AUA,"2895",JFK,"3797","0",73H,"-70.015198","12.5014","-73.7789","40.639801"
DL,"2009",AUA,"2895",LGA,"3697","0","738","-70.015198","12.5014","-73.872597","40.777199"
DL,"2009",AUS,"3673",ATL,"3682","0",M90 M88,"-97.669899","30.1945","-84.428101","33.6367"
DL,"2009",AUS,"3673",DTW,"3645","0","717","-97.669899","30.1945","-83.353401","42.212399"
DL,"2009",AUS,"3673",JFK,"3797","0","319","-97.669899","30.1945","-73.7789","40.639801"
DL,"2009",AUS,"3673",MEM,"3473","0",CRJ,"-97.669899","30.1945","-89.9767","35.0424"
DL,"2009",AUS,"3673",MSP,"3858","0","319","-97.669899","30.1945","-93.221802","44.882"
DL,"2009",AUS,"3673",SLC,"3536","0","319","-97.669899","30.1945","-111.977997","40.788399"
DL,"2009",AVL,"4007",ATL,"3682","0",M88,"-82.541801","35.436199","-84.428101","33.6367"
DL,"2009",AVL,"4007",DTW,"3645","0",CRJ,"-82.541801","35.436199","-83.353401","42.212399"
DL,"2009",AVP,"4286",ATL,"3682","0",CR7,"-75.723396","41.338501","-84.428101","33.6367"
DL,"2009",AVP,"4286",DTW,"3645","0",CRJ,"-75.723396","41.338501","-83.353401","42.212399"
DL,"2009",AZO,"4039",ATL,"3682","0",CRJ,"-85.552101","42.234901","-84.428101","33.6367"
DL,"2009",AZO,"4039",DTW,"3645","0",ERJ,"-85.552101","42.234901","-83.353401","42.212399"
DL,"2009",AZO,"4039",MSP,"3858","0",CRJ,"-85.552101","42.234901","-93.221802","44.882"
DL,"2009",BDA,"4069",ATL,"3682","0","319","-64.678703","32.363998","-84.428101","33.6367"
DL,"2009",BDA,"4069",BOS,"3448","0","738","-64.678703","32.363998","-71.005203","42.3643"
DL,"2009",BDA,"4069",JFK,"3797","0",73H,"-64.678703","32.363998","-73.7789","40.639801"
DL,"2009",BDL,"3825",ATL,"3682","0",73W M88 757 320,"-72.683197","41.9389","-84.428101","33.6367"
DL,"2009",BDL,"3825",CVG,"3488","0",CRJ,"-72.683197","41.9389","-84.667801","39.048801"
DL,"2009",BDL,"3825",DTW,"3645","0",M88 319,"-72.683197","41.9389","-83.353401","42.212399"
DL,"2009",BDL,"3825",MSP,"3858","0","319","-72.683197","41.9389","-93.221802","44.882"
DL,"2009",BDL,"3825",RDU,"3626","0",CRJ CR9,"-72.683197","41.9389","-78.787498","35.877602"
DL,"2009",BGM,"4129",DTW,"3645","0",CRJ,"-75.979797","42.208698","-83.353401","42.212399"
DL,"2009",BGR,"3463",DTW,"3645","0",CR7,"-68.828102","44.8074","-83.353401","42.212399"
DL,"2009",BGR,"3463",LGA,"3697","0",CR7,"-68.828102","44.8074","-73.872597","40.777199"
DL,"2009",BHM,"3811",ATL,"3682","0",M88 320,"-86.753502","33.562901","-84.428101","33.6367"
DL,"2009",BHM,"3811",DTW,"3645","0",CRJ,"-86.753502","33.562901","-83.353401","42.212399"
DL,"2009",BHM,"3811",LGA,"3697","0",CR7 CR9,"-86.753502","33.562901","-73.872597","40.777199"
DL,"2009",BHM,"3811",MSP,"3858","0",CR7,"-86.753502","33.562901","-93.221802","44.882"
DL,"2009",BIL,"4021",MSP,"3858","0",320 319,"-108.542999","45.807701","-93.221802","44.882"
DL,"2009",BIL,"4021",SLC,"3536","0",CR7 CRJ CR9,"-108.542999","45.807701","-111.977997","40.788399"
DL,"2009",BIS,"4083",MSP,"3858","0",CR9 E75 CRJ E70,"-100.746002","46.772701","-93.221802","44.882"
DL,"2009",BJI,"4287",MSP,"3858","0",CRJ,"-94.933701","47.509399","-93.221802","44.882"
DL,"2009",BJX,"1815",ATL,"3682","0",CR9,"-101.481003","20.9935","-84.428101","33.6367"
DL,"2009",BJX,"1815",LAX,"3484","0",CR9,"-101.481003","20.9935","-118.407997","33.942501"
DL,"2009",BKK,"3885",NRT,"2279","0",744 333,"100.747002","13.6811","140.386002","35.764702"
DL,"2009",BMI,"4037",DTW,"3645","0",CRJ,"-88.915901","40.4771","-83.353401","42.212399"
DL,"2009",BMI,"4037",MSP,"3858","0",CRJ,"-88.915901","40.4771","-93.221802","44.882"
DL,"2009",BNA,"3690",DTW,"3645","0",738 320,"-86.6782","36.1245","-83.353401","42.212399"
DL,"2009",BNA,"3690",JFK,"3797","0",CR9,"-86.6782","36.1245","-73.7789","40.639801"
DL,"2009",BNA,"3690",LAX,"3484","0",738 73H,"-86.6782","36.1245","-118.407997","33.942501"
DL,"2009",BNA,"3690",LGA,"3697","0",CR9 CR7,"-86.6782","36.1245","-73.872597","40.777199"
DL,"2009",BNA,"3690",MSP,"3858","0",CR9 CRJ,"-86.6782","36.1245","-93.221802","44.882"
DL,"2009",BNA,"3690",SLC,"3536","0",CR9,"-86.6782","36.1245","-111.977997","40.788399"
DL,"2009",BNE,"3320",LAX,"3484","0",77W,"153.117004","-27.384199","-118.407997","33.942501"
DL,"2009",BOG,"2709",JFK,"3797","0",73W,"-74.1469","4.70159","-73.7789","40.639801"
DL,"2009",BOI,"3495",MSP,"3858","0",738 320,"-116.223","43.5644","-93.221802","44.882"
DL,"2009",BOI,"3495",SLC,"3536","0",320 73H 319 738,"-116.223","43.5644","-111.977997","40.788399"
DL,"2009",BOS,"3448",DTW,"3645","0",319 320 73H 738 757 M88,"-71.005203","42.3643","-83.353401","42.212399"
DL,"2009",BOS,"3448",FCO,"1555","0",330 332,"-71.005203","42.3643","12.238889","41.800278"
DL,"2009",BOS,"3448",IND,"3585","0",E75,"-71.005203","42.3643","-86.294403","39.7173"
DL,"2009",BOS,"3448",JAX,"3712","0",CR9,"-71.005203","42.3643","-81.687897","30.494101"
DL,"2009",BOS,"3448",JFK,"3797","0",752 CR7 M88,"-71.005203","42.3643","-73.7789","40.639801"
DL,"2009",BOS,"3448",LAS,"3877","0",73H,"-71.005203","42.3643","-115.152","36.080101"
DL,"2009",BOS,"3448",LAX,"3484","0",73H,"-71.005203","42.3643","-118.407997","33.942501"
DL,"2009",BOS,"3448",LGA,"3697","0",E75,"-71.005203","42.3643","-73.872597","40.777199"
DL,"2009",BOS,"3448",MSP,"3858","0",738 319 757 M90 320,"-71.005203","42.3643","-93.221802","44.882"
DL,"2009",BOS,"3448",MYR,"3515","0",E75,"-71.005203","42.3643","-78.928299","33.679699"
DL,"2009",BOS,"3448",NAS,"1953","0",E75,"-71.005203","42.3643","-77.466202","25.039"
DL,"2009",BOS,"3448",PLS,"1754","0","320","-71.005203","42.3643","-72.2659","21.7736"
DL,"2009",BOS,"3448",RDU,"3626","0",CR7,"-71.005203","42.3643","-78.787498","35.877602"
DL,"2009",BOS,"3448",RIC,"3608","0",CR9 CR7,"-71.005203","42.3643","-77.319702","37.505199"
DL,"2009",BOS,"3448",SLC,"3536","0",73H 738,"-71.005203","42.3643","-111.977997","40.788399"
DL,"2009",BRD,"6957",INL,"3535","0",CRJ,"-94.1381","46.3983","-93.403099","48.5662"
DL,"2009",BRD,"6957",MSP,"3858","0",CRJ,"-94.1381","46.3983","-93.221802","44.882"
DL,"2009",BRU,"302",JFK,"3797","0",76W,"4.48444","50.901402","-73.7789","40.639801"
DL,"2009",BTM,"4022",SLC,"3536","0",CRJ,"-112.497002","45.9548","-111.977997","40.788399"
DL,"2009",BTS,"1745",PRG,"1587","0",AT4,"17.2127","48.1702","14.26","50.1008"
DL,"2009",BTV,"3711",DTW,"3645","0",CRJ,"-73.153297","44.471901","-83.353401","42.212399"
DL,"2009",BTV,"3711",LGA,"3697","0",CR7,"-73.153297","44.471901","-73.872597","40.777199"
DL,"2009",BUF,"3820",DTW,"3645","0",M88 319 320 M90 ERJ,"-78.732201","42.940498","-83.353401","42.212399"
DL,"2009",BUF,"3820",JFK,"3797","0",CR9 CR7,"-78.732201","42.940498","-73.7789","40.639801"
DL,"2009",BUF,"3820",LGA,"3697","0",CR7,"-78.732201","42.940498","-73.872597","40.777199"
DL,"2009",BUF,"3820",MSP,"3858","0",E70 CR9,"-78.732201","42.940498","-93.221802","44.882"
DL,"2009",BUR,"3644",SLC,"3536","0",CRJ,"-118.359001","34.200699","-111.977997","40.788399"
